Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
https://www.zillow.com/homedetails/1734-N-Alabama-St-Indianapolis-IN-46202/441851668_zpid/,,Single Family,1144787,10/17/24,3925,sqft,291.67,5924.16,sqft,4,4,1734 N Alabama St,Indianapolis,46202,IN,USA
https://www.zillow.com/homedetails/1727-N-Alabama-St-Indianapolis-IN-46202/442440298_zpid/,,Single Family,1123266,11/07/24,3714,sqft,302.44,6098.4,sqft,4,4,1727 N Alabama St,Indianapolis,46202,IN,USA
https://www.zillow.com/homedetails/8569-Bluefin-Cir-Indianapolis-IN-46236/1159312_zpid/,,Single Family,1100000,11/20/24,6079,sqft,180.95,0.6,acres,5,6,8569 Bluefin Cir,Indianapolis,46236,IN,USA
https://www.zillow.com/homedetails/4461-Sylvan-Rd-Indianapolis-IN-46228/1241288_zpid/,,Single Family,1075000,09/24/24,7624,sqft,141,2.75,acres,6,6,4461 Sylvan Rd,Indianapolis,46228,IN,USA
https://www.zillow.com/homedetails/5708-Winthrop-Ave-Indianapolis-IN-46220/1254202_zpid/,,Single Family,1075000,09/27/24,4375,sqft,245.71,7405.2,sqft,4,4,5708 Winthrop Ave,Indianapolis,46220,IN,USA
https://www.zillow.com/homedetails/8305-Reef-Ct-Indianapolis-IN-46236/1154035_zpid/,,Single Family,1050000,10/10/24,3509,sqft,299.23,0.5,acres,4,3,8305 Reef Ct,Indianapolis,46236,IN,USA
https://www.zillow.com/homedetails/7220-S-Franklin-Rd-Indianapolis-IN-46259/1133835_zpid/,,Single Family,995000,12/03/24,3050,sqft,326.23,8.96,acres,4,3,7220 S Franklin Rd,Indianapolis,46259,IN,USA
https://www.zillow.com/homedetails/258-N-Tremont-St-Indianapolis-IN-46222/1293505_zpid/,,Single Family,990000,10/11/24,1440,sqft,687.5,3920.4,sqft,2,1,258 N Tremont St,Indianapolis,46222,IN,USA
https://www.zillow.com/homedetails/9410-Sandbury-Rd-Indianapolis-IN-46256/92466579_zpid/,,Single Family,975000,10/07/24,7018,sqft,138.93,0.89,acres,5,5,9410 Sandbury Rd,Indianapolis,46256,IN,USA
https://www.zillow.com/homedetails/1837-N-New-Jersey-St-Indianapolis-IN-46202/336855724_zpid/,,Single Family,975000,09/13/24,3355,sqft,290.61,1742.4,sqft,2,4,1837 N New Jersey St,Indianapolis,46202,IN,USA
https://www.zillow.com/homedetails/515-E-75th-St-Indianapolis-IN-46240/1241598_zpid/,,Single Family,965000,09/13/24,4000,sqft,241.25,0.98,acres,4,3,515 E 75th St,Indianapolis,46240,IN,USA
https://www.zillow.com/homedetails/7484-N-Park-Ave-Indianapolis-IN-46240/2131424860_zpid/,,Single Family,965000,09/06/24,5168,sqft,186.73,0.98,acres,4,3,7484 N Park Ave,Indianapolis,46240,IN,USA
https://www.zillow.com/homedetails/6304-N-Dawson-Lake-Dr-Indianapolis-IN-46220/352181630_zpid/,,Single Family,945000,10/11/24,4315,sqft,219,0.51,acres,3,4,6304 N Dawson Lake Dr,Indianapolis,46220,IN,USA
https://www.zillow.com/homedetails/1607-Northwood-Dr-Indianapolis-IN-46240/1275286_zpid/,,Single Family,937500,09/09/24,6169,sqft,151.97,1.86,acres,4,5,1607 Northwood Dr,Indianapolis,46240,IN,USA
https://www.zillow.com/homedetails/8170-N-Ecole-St-Indianapolis-IN-46240/1271606_zpid/,,Single Family,935000,10/21/24,4968,sqft,188.2,0.36,acres,3,3,8170 N Ecole St,Indianapolis,46240,IN,USA
https://www.zillow.com/homedetails/412-Pine-Dr-Indianapolis-IN-46260/1266944_zpid/,,Single Family,930000,10/04/24,4901,sqft,189.76,1.23,acres,5,6,412 Pine Dr,Indianapolis,46260,IN,USA
https://www.zillow.com/homedetails/8040-Heyward-Dr-Indianapolis-IN-46250/1280144_zpid/,,Single Family,925000,11/29/24,5788,sqft,159.81,10018.8,sqft,4,5,8040 Heyward Dr,Indianapolis,46250,IN,USA
https://www.zillow.com/homedetails/8383-N-Illinois-St-Indianapolis-IN-46260/1240583_zpid/,,Single Family,923000,10/25/24,5991,sqft,154.06,1.06,acres,5,4,8383 N Illinois St,Indianapolis,46260,IN,USA
https://www.zillow.com/homedetails/1264-Golden-Hill-Dr-Indianapolis-IN-46208/1086149_zpid/,,Single Family,915000,10/18/24,3582,sqft,255.44,0.53,acres,3,4,1264 Golden Hill Dr,Indianapolis,46208,IN,USA
https://www.zillow.com/homedetails/2048-Central-Ave-Indianapolis-IN-46202/112839963_zpid/,,Single Family,885000,11/08/24,3789,sqft,233.57,6969.6,sqft,4,4,2048 Central Ave,Indianapolis,46202,IN,USA
https://www.zillow.com/homedetails/6105-Shawnee-Trl-Indianapolis-IN-46220/1142347_zpid/,,Single Family,880000,11/21/24,3512,sqft,250.57,1.45,acres,4,3,6105 Shawnee Trl,Indianapolis,46220,IN,USA
https://www.zillow.com/homedetails/5960-N-Washington-Blvd-Indianapolis-IN-46220/1246498_zpid/,,Single Family,880000,11/07/24,4432,sqft,198.56,0.52,acres,4,5,5960 N Washington Blvd,Indianapolis,46220,IN,USA
https://www.zillow.com/homedetails/8283-Thoroughbred-Ct-Indianapolis-IN-46278/1201034_zpid/,,Single Family,875000,11/04/24,5947,sqft,147.13,2.14,acres,6,5,8283 Thoroughbred Ct,Indianapolis,46278,IN,USA
https://www.zillow.com/homedetails/5686-N-Delaware-St-Indianapolis-IN-46220/1250962_zpid/,,Single Family,875000,10/21/24,2918,sqft,299.86,6534,sqft,4,5,5686 N Delaware St,Indianapolis,46220,IN,USA
https://www.zillow.com/homedetails/8877-Alderly-Ct-Indianapolis-IN-46260/1272860_zpid/,,Single Family,875000,11/04/24,4174,sqft,209.63,0.74,acres,6,6,8877 Alderly Ct,Indianapolis,46260,IN,USA
https://www.zillow.com/homedetails/5245-N-Pennsylvania-St-Indianapolis-IN-46220/1255547_zpid/,,Single Family,874000,10/02/24,3250,sqft,268.92,8276.4,sqft,4,3,5245 N Pennsylvania St,Indianapolis,46220,IN,USA
