Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
https://www.zillow.com/homedetails/719-S-Spencer-Ave-Indianapolis-IN-46219/1223374_zpid/,,Single Family,79900,10/16/24,720,sqft,110.97,5967,sqft,2,1.5,719 S Spencer Ave,Indianapolis,46219,IN,USA
https://www.zillow.com/homedetails/44-S-Tremont-St-Indianapolis-IN-46222/1288929_zpid/,,Single Family,79900,09/20/24,2480,sqft,32.22,4791.6,sqft,3,2,44 S Tremont St,Indianapolis,46222,IN,USA
https://www.zillow.com/homedetails/1417-Golay-St-Indianapolis-IN-46203/1078535_zpid/,,Single Family,80000,10/11/24,1872,sqft,42.74,10280,sqft,3,2,1417 Golay St,Indianapolis,46203,IN,USA
https://www.zillow.com/homedetails/4004-E-Michigan-St-Indianapolis-IN-46201/1089431_zpid/,,Single Family,80000,11/04/24,1164,sqft,68.73,6098.4,sqft,2,2,4004 E Michigan St,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/3119-N-Gale-St-Indianapolis-IN-46218/1093002_zpid/,,Single Family,80000,10/11/24,720,sqft,111.11,7579,sqft,3,,3119 N Gale St,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/2251-English-Ave-Indianapolis-IN-46201/1098315_zpid/,,Single Family,80000,10/07/24,768,sqft,104.17,5052,sqft,2,,2251 English Ave,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/3262-Orchard-Ave-Indianapolis-IN-46218/1101088_zpid/,,Single Family,80000,10/18/24,1824,sqft,43.86,6534,sqft,3,1,3262 Orchard Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/3330-Orchard-Ave-Indianapolis-IN-46218/1106063_zpid/,,Single Family,80000,11/09/24,1850,sqft,43.24,6534,sqft,2,1,3330 Orchard Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/3455-Brouse-Ave-Indianapolis-IN-46218/1108381_zpid/,,Single Family,80000,10/11/24,1936,sqft,41.32,6098.4,sqft,2,1,3455 Brouse Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/1701-N-Bosart-Ave-Indianapolis-IN-46218/1113305_zpid/,,Single Family,80000,11/04/24,2088,sqft,38.31,6534,sqft,3,1,1701 N Bosart Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/1007-N-Olney-St-Indianapolis-IN-46201/1114257_zpid/,,Single Family,80000,09/18/24,1560,sqft,51.28,3136,sqft,4,,1007 N Olney St,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/3815-N-Emerson-Ave-Indianapolis-IN-46226/1137586_zpid/,,Single Family,80000,09/11/24,869,sqft,92.06,9234,sqft,2,1,3815 N Emerson Ave,Indianapolis,46226,IN,USA
https://www.zillow.com/homedetails/2860-E-Sumner-Ave-Indianapolis-IN-46237/1173291_zpid/,,Single Family,80000,10/02/24,1008,sqft,79.37,0.88,acres,3,1,2860 E Sumner Ave,Indianapolis,46237,IN,USA
https://www.zillow.com/homedetails/3530-N-Biscayne-Rd-Indianapolis-IN-46226/1228226_zpid/,,Single Family,80000,10/14/24,1411,sqft,56.7,7405.2,sqft,3,2,3530 N Biscayne Rd,Indianapolis,46226,IN,USA
https://www.zillow.com/homedetails/2297-N-Irwin-St-Indianapolis-IN-46219/1232851_zpid/,,Single Family,80000,09/06/24,2024,sqft,39.53,0.5,acres,3,1,2297 N Irwin St,Indianapolis,46219,IN,USA
https://www.zillow.com/homedetails/2860-S-Rybolt-Ave-Indianapolis-IN-46241/1284165_zpid/,,Single Family,80000,10/09/24,1212,sqft,66.01,10454.4,sqft,3,2,2860 S Rybolt Ave,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/707-S-Biltmore-Ave-Indianapolis-IN-46241/1287653_zpid/,,Single Family,80000,11/08/24,1360,sqft,58.82,5227.2,sqft,2,2,707 S Biltmore Ave,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/4358-N-Olney-St-Indianapolis-IN-46205/1258605_zpid/,,Single Family,80240,09/11/24,825,sqft,97.26,10497,sqft,2,1,4358 N Olney St,Indianapolis,46205,IN,USA
https://www.zillow.com/homedetails/3704-N-Tacoma-Ave-Indianapolis-IN-46218/1089175_zpid/,,Single Family,81367,10/30/24,1186,sqft,68.61,10018,sqft,2,,3704 N Tacoma Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/126-N-Drexel-Ave-Indianapolis-IN-46201/1088654_zpid/,,Single Family,82000,09/17/24,1905,sqft,43.04,1,acres,4,2,126 N Drexel Ave,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/3561-N-Chester-Ave-Indianapolis-IN-46218/1099514_zpid/,,Single Family,82000,10/07/24,2064,sqft,39.73,6534,sqft,3,1,3561 N Chester Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/1840-S-Cole-St-Indianapolis-IN-46241/1283651_zpid/,,Single Family,82000,10/24/24,852,sqft,96.24,9583.2,sqft,2,1,1840 S Cole St,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/843-Westbrook-Ave-Indianapolis-IN-46241/1284353_zpid/,,Single Family,82000,09/17/24,888,sqft,92.34,6969.6,sqft,2,1,843 Westbrook Ave,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/1453-S-Moreland-Ave-Indianapolis-IN-46241/1285975_zpid/,,Single Family,82000,09/19/24,1440,sqft,56.94,5662.8,sqft,2,1,1453 S Moreland Ave,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/1220-N-Tibbs-Ave-Indianapolis-IN-46222/1293661_zpid/,,Single Family,82000,11/15/24,750,sqft,109.33,4791.6,sqft,2,1,1220 N Tibbs Ave,Indianapolis,46222,IN,USA
https://www.zillow.com/homedetails/6920-Tall-Timber-Way-Indianapolis-IN-46241/52494132_zpid/,,Single Family,82400,09/25/24,1930,sqft,42.69,6200,sqft,3,2.5,6920 Tall Timber Way,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/1009-W-36th-St-Indianapolis-IN-46208/1076523_zpid/,,Single Family,82500,09/27/24,2178,sqft,37.88,5662.8,sqft,4,2,1009 W 36th St,Indianapolis,46208,IN,USA
https://www.zillow.com/homedetails/2005-E-Maryland-St-Indianapolis-IN-46201/1077098_zpid/,,Single Family,82500,09/06/24,1080,sqft,76.39,4356,sqft,3,1,2005 E Maryland St,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/3565-W-11th-St-Indianapolis-IN-46222/1289263_zpid/,,Single Family,82500,11/22/24,720,sqft,114.58,4791.6,sqft,2,1,3565 W 11th St,Indianapolis,46222,IN,USA
https://www.zillow.com/homedetails/1545-Finley-Ave-Indianapolis-IN-46203/1109216_zpid/,,Single Family,83000,10/04/24,1094,sqft,75.87,6098.4,sqft,2,1,1545 Finley Ave,Indianapolis,46203,IN,USA
https://www.zillow.com/homedetails/3902-Hoyt-Ave-Indianapolis-IN-46203/1112127_zpid/,,Single Family,83000,10/03/24,1720,sqft,48.26,5619,sqft,4,1,3902 Hoyt Ave,Indianapolis,46203,IN,USA
https://www.zillow.com/homedetails/302-N-Holmes-Ave-Indianapolis-IN-46222/1292924_zpid/,,Single Family,83000,09/10/24,2193,sqft,37.85,5227.2,sqft,4,1,302 N Holmes Ave,Indianapolis,46222,IN,USA
https://www.zillow.com/homedetails/633-N-Berwick-Ave-Indianapolis-IN-46222/1290274_zpid/,,Single Family,83600,09/16/24,1642,sqft,50.91,4356,sqft,2,2,633 N Berwick Ave,Indianapolis,46222,IN,USA
https://www.zillow.com/homedetails/3608-N-Chester-Ave-Indianapolis-IN-46218/1112292_zpid/,,Single Family,83830,10/28/24,1820,sqft,46.06,7405.2,sqft,2,1,3608 N Chester Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/1511-N-Grant-Ave-Indianapolis-IN-46201/1109653_zpid/,,Single Family,84000,11/05/24,1326,sqft,63.35,5227.2,sqft,3,1,1511 N Grant Ave,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/3740-Decamp-Dr-Indianapolis-IN-46226/1228256_zpid/,,Single Family,84900,09/26/24,1189,sqft,71.4,7274,sqft,3,1,3740 Decamp Dr,Indianapolis,46226,IN,USA
https://www.zillow.com/homedetails/321-Leeds-Ave-Indianapolis-IN-46201/1093682_zpid/,,Single Family,85000,09/23/24,1638,sqft,51.89,3920.4,sqft,3,1,321 Leeds Ave,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/3509-Ralston-Ave-Indianapolis-IN-46218/1116101_zpid/,,Single Family,85000,11/05/24,1536,sqft,55.34,6969.6,sqft,2,1,3509 Ralston Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/3236-Nicholas-Ave-Indianapolis-IN-46218/1116297_zpid/,,Single Family,85000,09/16/24,864,sqft,98.38,,,3,1,3236 Nicholas Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/940-W-53rd-St-Indianapolis-IN-46208/1256934_zpid/,,Single Family,85000,10/07/24,1312,sqft,64.79,4917,sqft,2,,940 W 53rd St,Indianapolis,46208,IN,USA
https://www.zillow.com/homedetails/1220-N-Warman-Ave-Indianapolis-IN-46222/1292862_zpid/,,Single Family,85000,10/18/24,1190,sqft,71.43,4791.6,sqft,2,1,1220 N Warman Ave,Indianapolis,46222,IN,USA
https://www.zillow.com/homedetails/2626-S-Cole-St-Indianapolis-IN-46241/1303447_zpid/,,Single Family,85500,09/06/24,936,sqft,91.35,,,3,1,2626 S Cole St,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/27-N-Linwood-Ave-Indianapolis-IN-46201/1097959_zpid/,,Single Family,86000,10/18/24,1694,sqft,50.77,5662.8,sqft,3,2,27 N Linwood Ave,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/6402-W-13th-St-Indianapolis-IN-46214/1297927_zpid/,,Single Family,86000,10/11/24,1876,sqft,45.84,0.89,acres,3,3,6402 W 13th St,Indianapolis,46214,IN,USA
https://www.zillow.com/homedetails/410-Leeds-Ave-Indianapolis-IN-46201/1093790_zpid/,,Single Family,86500,10/16/24,1469,sqft,58.88,6098.4,sqft,3,1,410 Leeds Ave,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/3106-Saint-Paul-St-Indianapolis-IN-46237/1168718_zpid/,,Single Family,87000,09/25/24,989,sqft,87.97,0.31,acres,2,1,3106 Saint Paul St,Indianapolis,46237,IN,USA
https://www.zillow.com/homedetails/915-Woodrow-Ave-Indianapolis-IN-46241/1286653_zpid/,,Single Family,87000,11/22/24,576,sqft,151.04,5227.2,sqft,2,1,915 Woodrow Ave,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/522-N-Concord-St-Indianapolis-IN-46222/1291640_zpid/,,Single Family,87200,11/26/24,2344,sqft,37.2,4791.6,sqft,4,3,522 N Concord St,Indianapolis,46222,IN,USA
https://www.zillow.com/homedetails/401-N-Chester-Ave-Indianapolis-IN-46201/1074621_zpid/,,Single Family,87250,09/13/24,1344,sqft,64.92,5227.2,sqft,2,1,401 N Chester Ave,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/3267-N-Campbell-Ave-Indianapolis-IN-46218/1222144_zpid/,,Single Family,87500,11/14/24,1000,sqft,87.5,9583.2,sqft,3,1,3267 N Campbell Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/2423-E-13th-St-Indianapolis-IN-46201/1105224_zpid/,,Single Family,87875,10/04/24,1848,sqft,47.55,2918,sqft,3,1,2423 E 13th St,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/409-Eastern-Ave-Indianapolis-IN-46201/1073954_zpid/,,Single Family,88000,10/07/24,1344,sqft,65.48,2613.6,sqft,2,1,409 Eastern Ave,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/3156-Arthington-Blvd-Indianapolis-IN-46218/1118490_zpid/,,Single Family,88000,10/31/24,925,sqft,95.14,6098.4,sqft,3,1,3156 Arthington Blvd,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/3640-Newgate-Ln-Indianapolis-IN-46235/2125994123_zpid/,,Single Family,89500,10/04/24,1048,sqft,85.4,,,2,2,3640 Newgate Ln,Indianapolis,46235,IN,USA
https://www.zillow.com/homedetails/2646-Collier-St-Indianapolis-IN-46241/1287623_zpid/,,Single Family,89900,09/27/24,1884,sqft,47.72,5227.2,sqft,4,2,2646 Collier St,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/577-N-Belmont-Ave-Indianapolis-IN-46222/1075513_zpid/,,Single Family,90000,09/06/24,2001,sqft,44.98,4356,sqft,3,1,577 N Belmont Ave,Indianapolis,46222,IN,USA
https://www.zillow.com/homedetails/2622-N-Gale-St-Indianapolis-IN-46218/1078608_zpid/,,Single Family,90000,10/03/24,1132,sqft,79.51,7013,sqft,3,,2622 N Gale St,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/2168-N-Drexel-Ave-Indianapolis-IN-46218/1098872_zpid/,,Single Family,90000,10/18/24,1092,sqft,82.42,6098.4,sqft,2,1,2168 N Drexel Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/1141-W-28th-St-Indianapolis-IN-46208/1099361_zpid/,,Single Family,90000,10/18/24,1230,sqft,73.17,5227.2,sqft,2,1,1141 W 28th St,Indianapolis,46208,IN,USA
https://www.zillow.com/homedetails/624-Eugene-St-Indianapolis-IN-46208/1100405_zpid/,,Single Family,90000,10/07/24,1800,sqft,50,5140,sqft,5,3,624 Eugene St,Indianapolis,46208,IN,USA
https://www.zillow.com/homedetails/1501-Udell-St-Indianapolis-IN-46208/1104181_zpid/,,Single Family,90000,09/27/24,2218,sqft,40.58,5662.8,sqft,2,1,1501 Udell St,Indianapolis,46208,IN,USA
https://www.zillow.com/homedetails/524-Lawrence-Ave-Indianapolis-IN-46227/1167201_zpid/,,Single Family,90000,10/07/24,1080,sqft,83.33,0.26,acres,2,,524 Lawrence Ave,Indianapolis,46227,IN,USA
https://www.zillow.com/homedetails/3211-Chase-St-Indianapolis-IN-46217/1170611_zpid/,,Single Family,90000,10/02/24,1092,sqft,82.42,6969.6,sqft,2,1,3211 Chase St,Indianapolis,46217,IN,USA
https://www.zillow.com/homedetails/5931-E-Rawles-Ave-Indianapolis-IN-46219/1217034_zpid/,,Single Family,90000,09/06/24,954,sqft,94.34,0.25,acres,3,1,5931 E Rawles Ave,Indianapolis,46219,IN,USA
https://www.zillow.com/homedetails/5441-E-34th-St-Indianapolis-IN-46218/1220515_zpid/,,Single Family,90000,10/07/24,1588,sqft,56.68,0.85,acres,4,0.5,5441 E 34th St,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/3145-Stuart-St-Indianapolis-IN-46218/1071505_zpid/,,Single Family,91880,10/28/24,725,sqft,126.73,8276.4,sqft,2,1,3145 Stuart St,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/3903-Elmonte-Ct-Indianapolis-IN-46226/1147166_zpid/,,Single Family,91947,10/30/24,1236,sqft,74.39,7797,sqft,3,1,3903 Elmonte Ct,Indianapolis,46226,IN,USA
https://www.zillow.com/homedetails/1745-S-Talbott-St-Indianapolis-IN-46225/1096590_zpid/,,Single Family,92200,10/02/24,2260,sqft,40.8,3484.8,sqft,3,2,1745 S Talbott St,Indianapolis,46225,IN,USA
https://www.zillow.com/homedetails/8815-E-Frontenac-Rd-Indianapolis-IN-46226/1228208_zpid/,,Single Family,92500,11/12/24,1119,sqft,82.66,0.25,acres,3,1,8815 E Frontenac Rd,Indianapolis,46226,IN,USA
https://www.zillow.com/homedetails/3636-Hoyt-Ave-Indianapolis-IN-46203/1112212_zpid/,,Single Family,92900,10/22/24,960,sqft,96.77,5227.2,sqft,3,1,3636 Hoyt Ave,Indianapolis,46203,IN,USA
https://www.zillow.com/homedetails/3546-W-Gimber-St-Indianapolis-IN-46241/1285535_zpid/,,Single Family,93000,11/21/24,2620,sqft,35.5,6969.6,sqft,4,1,3546 W Gimber St,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/2845-W-Wyoming-St-Indianapolis-IN-46221/1290184_zpid/,,Single Family,93000,10/11/24,864,sqft,107.64,9583.2,sqft,3,1,2845 W Wyoming St,Indianapolis,46221,IN,USA
https://www.zillow.com/homedetails/3944-Priscilla-Ave-Indianapolis-IN-46226/1141537_zpid/,,Single Family,93100,09/27/24,1040,sqft,89.52,,,3,2,3944 Priscilla Ave,Indianapolis,46226,IN,USA
https://www.zillow.com/homedetails/1725-Linden-St-Indianapolis-IN-46203/1106316_zpid/,,Single Family,93406,09/06/24,1100,sqft,84.91,3746,sqft,2,3,1725 Linden St,Indianapolis,46203,IN,USA
https://www.zillow.com/homedetails/2414-N-Dearborn-St-Indianapolis-IN-46218/1099168_zpid/,,Single Family,93500,10/31/24,3754,sqft,24.91,5662.8,sqft,3,2,2414 N Dearborn St,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/819-S-Taft-Ave-Indianapolis-IN-46241/66226144_zpid/,,Single Family,93500,11/15/24,1620,sqft,57.72,0.3,acres,3,2,819 S Taft Ave,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/1413-S-Butler-Ave-Indianapolis-IN-46203/1212057_zpid/,,Single Family,94000,09/26/24,1000,sqft,94,0.62,acres,3,1,1413 S Butler Ave,Indianapolis,46203,IN,USA
https://www.zillow.com/homedetails/3427-N-Leland-Ave-Indianapolis-IN-46218/1215128_zpid/,,Single Family,94000,11/27/24,1213,sqft,77.49,0.25,acres,3,1,3427 N Leland Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/1127-E-Kelly-St-Indianapolis-IN-46203/1086355_zpid/,,Single Family,95000,10/11/24,1244,sqft,76.37,4356,sqft,2,1,1127 E Kelly St,Indianapolis,46203,IN,USA
https://www.zillow.com/homedetails/1532-E-Legrande-Ave-Indianapolis-IN-46203/1110934_zpid/,,Single Family,95000,10/15/24,770,sqft,123.38,5662.8,sqft,1,1,1532 E Legrande Ave,Indianapolis,46203,IN,USA
https://www.zillow.com/homedetails/4045-N-Edmondson-Ave-Indianapolis-IN-46226/1138477_zpid/,,Single Family,95000,11/06/24,864,sqft,109.95,0.31,acres,2,1,4045 N Edmondson Ave,Indianapolis,46226,IN,USA
https://www.zillow.com/homedetails/4029-N-Catherwood-Ave-Indianapolis-IN-46226/1143878_zpid/,,Single Family,95000,10/07/24,1924,sqft,49.38,6969.6,sqft,4,2,4029 N Catherwood Ave,Indianapolis,46226,IN,USA
https://www.zillow.com/homedetails/3931-N-Faculty-Dr-Indianapolis-IN-46254/1195644_zpid/,,Single Family,95000,10/25/24,925,sqft,102.7,7405.2,sqft,3,1,3931 N Faculty Dr,Indianapolis,46254,IN,USA
https://www.zillow.com/homedetails/748-S-Mount-St-Indianapolis-IN-46221/1289037_zpid/,,Single Family,95000,12/02/24,2016,sqft,47.12,5662.8,sqft,3,1,748 S Mount St,Indianapolis,46221,IN,USA
https://www.zillow.com/homedetails/711-N-Exeter-Ave-Indianapolis-IN-46222/1290134_zpid/,,Single Family,95000,11/13/24,2160,sqft,43.98,4791.6,sqft,3,2,711 N Exeter Ave,Indianapolis,46222,IN,USA
https://www.zillow.com/homedetails/4605-Farrington-Ave-Indianapolis-IN-46201/1072065_zpid/,,Single Family,95213,09/19/24,1440,sqft,66.12,5662.8,sqft,2,1,4605 Farrington Ave,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/3724-Hillside-Ave-Indianapolis-IN-46218/1099324_zpid/,,Single Family,95500,10/31/24,1632,sqft,58.52,6534,sqft,2,1,3724 Hillside Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/3012-N-Temple-Ave-Indianapolis-IN-46218/1115874_zpid/,,Single Family,95900,09/23/24,1447,sqft,66.28,6969.6,sqft,2,1,3012 N Temple Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/2540-N-Kristen-Dr-Indianapolis-IN-46218/1224143_zpid/,,Single Family,96000,10/01/24,912,sqft,105.26,0.73,acres,2,1,2540 N Kristen Dr,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/2816-N-Dearborn-St-Indianapolis-IN-46218/1091164_zpid/,,Single Family,97000,10/14/24,720,sqft,134.72,4791.6,sqft,2,1,2816 N Dearborn St,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/5867-E-Shimer-Ave-Indianapolis-IN-46219/1221844_zpid/,,Single Family,97000,10/04/24,1273,sqft,76.2,6969.6,sqft,3,1,5867 E Shimer Ave,Indianapolis,46219,IN,USA
https://www.zillow.com/homedetails/1818-N-Arlene-Dr-Indianapolis-IN-46219/1225691_zpid/,,Single Family,97000,11/04/24,1317,sqft,73.65,0.27,acres,3,2,1818 N Arlene Dr,Indianapolis,46219,IN,USA
https://www.zillow.com/homedetails/415-N-Bradley-Ave-Indianapolis-IN-46201/1097816_zpid/,,Single Family,97500,10/01/24,1784,sqft,54.65,5227.2,sqft,3,2,415 N Bradley Ave,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/50-N-Vine-St-Indianapolis-IN-46222/1283831_zpid/,,Single Family,98650,09/17/24,1157,sqft,85.26,10349,sqft,2,,50 N Vine St,Indianapolis,46222,IN,USA
https://www.zillow.com/homedetails/916-N-Bradley-Ave-Indianapolis-IN-46201/1086538_zpid/,,Single Family,99000,09/16/24,1760,sqft,56.25,5227.2,sqft,2,1,916 N Bradley Ave,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/1025-Ingomar-St-Indianapolis-IN-46241/1288131_zpid/,,Single Family,99000,09/06/24,1152,sqft,85.94,5662.8,sqft,2,1,1025 Ingomar St,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/4819-W-Beecher-St-Indianapolis-IN-46241/1285790_zpid/,,Single Family,99900,09/26/24,1016,sqft,98.33,9583,sqft,3,1,4819 W Beecher St,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/6042-E-Oak-Ave-Indianapolis-IN-46219/1218140_zpid/,,Single Family,99999,11/08/24,1081,sqft,92.51,0.27,acres,2,1,6042 E Oak Ave,Indianapolis,46219,IN,USA
https://www.zillow.com/homedetails/1459-E-24th-St-Indianapolis-IN-46218/1073603_zpid/,,Single Family,100000,11/08/24,1524,sqft,65.62,2613.6,sqft,2,1,1459 E 24th St,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/2520-E-11th-St-Indianapolis-IN-46201/1076660_zpid/,,Single Family,100000,11/26/24,1606,sqft,62.27,4791.6,sqft,3,2,2520 E 11th St,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/2918-N-Denny-St-Indianapolis-IN-46218/1088689_zpid/,,Single Family,100000,10/30/24,2384,sqft,41.95,7405.2,sqft,3,1,2918 N Denny St,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/3554-N-Illinois-St-Indianapolis-IN-46208/1097974_zpid/,,Single Family,100000,10/17/24,2026,sqft,49.36,4356,sqft,2,1,3554 N Illinois St,Indianapolis,46208,IN,USA
https://www.zillow.com/homedetails/729-N-Chester-Ave-Indianapolis-IN-46201/1100253_zpid/,,Single Family,100000,12/04/24,1385,sqft,72.2,5227.2,sqft,2,1,729 N Chester Ave,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/1609-Harlan-St-Indianapolis-IN-46203/1102558_zpid/,,Single Family,100000,09/18/24,884,sqft,113.12,5183,sqft,2,,1609 Harlan St,Indianapolis,46203,IN,USA
https://www.zillow.com/homedetails/2759-Ralston-Ave-Indianapolis-IN-46218/1111390_zpid/,,Single Family,100000,11/25/24,1012,sqft,98.81,7405.2,sqft,2,1,2759 Ralston Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/731-Hiatt-St-Indianapolis-IN-46221/1111756_zpid/,,Single Family,100000,10/15/24,727,sqft,137.55,6229,sqft,2,,731 Hiatt St,Indianapolis,46221,IN,USA
https://www.zillow.com/homedetails/703-Hiatt-St-Indianapolis-IN-46221/1115415_zpid/,,Single Family,100000,11/13/24,1440,sqft,69.44,6098.4,sqft,2,1,703 Hiatt St,Indianapolis,46221,IN,USA
https://www.zillow.com/homedetails/4910-W-Mooresville-Rd-Indianapolis-IN-46221/1122382_zpid/,,Single Family,100000,09/18/24,1728,sqft,57.87,0.42,acres,2,1,4910 W Mooresville Rd,Indianapolis,46221,IN,USA
https://www.zillow.com/homedetails/4231-N-Audubon-Rd-Indianapolis-IN-46226/1142580_zpid/,,Single Family,100000,11/27/24,2080,sqft,48.08,9583.2,sqft,3,1,4231 N Audubon Rd,Indianapolis,46226,IN,USA
https://www.zillow.com/homedetails/8037-E-34th-Pl-Indianapolis-IN-46226/1227137_zpid/,,Single Family,100000,10/15/24,1580,sqft,63.29,6969.6,sqft,2,1,8037 E 34th Pl,Indianapolis,46226,IN,USA
https://www.zillow.com/homedetails/3520-Luewan-Ct-Indianapolis-IN-46235/1231249_zpid/,,Single Family,100000,11/04/24,1107,sqft,90.33,9147.6,sqft,3,1,3520 Luewan Ct,Indianapolis,46235,IN,USA
https://www.zillow.com/homedetails/4051-N-Drexel-Ave-Indianapolis-IN-46226/1261727_zpid/,,Single Family,100000,10/08/24,1647,sqft,60.72,0.38,acres,3,0.5,4051 N Drexel Ave,Indianapolis,46226,IN,USA
https://www.zillow.com/homedetails/3626-Rockville-Rd-Indianapolis-IN-46222/1280937_zpid/,,Single Family,100000,10/30/24,1833,sqft,54.56,4356,sqft,3,2,3626 Rockville Rd,Indianapolis,46222,IN,USA
https://www.zillow.com/homedetails/5014-W-Kelly-St-Indianapolis-IN-46241/1281125_zpid/,,Single Family,100000,10/07/24,720,sqft,138.89,1.37,acres,2,,5014 W Kelly St,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/850-S-Biltmore-Ave-Indianapolis-IN-46241/1282520_zpid/,,Single Family,100000,10/24/24,1816,sqft,55.07,10454.4,sqft,2,1,850 S Biltmore Ave,Indianapolis,46241,IN,USA
https://www.zillow.com/homedetails/436-N-Alton-Ave-Indianapolis-IN-46222/1289800_zpid/,,Single Family,100000,09/06/24,1589,sqft,62.93,4399,sqft,3,,436 N Alton Ave,Indianapolis,46222,IN,USA
https://www.zillow.com/homedetails/917-N-Somerset-Ave-Indianapolis-IN-46222/1293136_zpid/,,Single Family,100000,09/17/24,720,sqft,138.89,4356,sqft,2,1,917 N Somerset Ave,Indianapolis,46222,IN,USA
https://www.zillow.com/homedetails/1520-N-Bancroft-St-Indianapolis-IN-46201/112845174_zpid/,,Single Family,100000,09/30/24,1732,sqft,57.74,9147.6,sqft,2,1,1520 N Bancroft St,Indianapolis,46201,IN,USA
https://www.zillow.com/homedetails/2135-Wallace-Ave-Indianapolis-IN-46218/1107954_zpid/,,Single Family,100700,12/03/24,864,sqft,116.55,0.29,acres,2,1,2135 Wallace Ave,Indianapolis,46218,IN,USA
https://www.zillow.com/homedetails/4032-Arborcrest-Dr-Indianapolis-IN-46226/1146744_zpid/,,Single Family,100933,09/27/24,2160,sqft,46.73,7187,sqft,,0.5,4032 Arborcrest Dr,Indianapolis,46226,IN,USA
https://www.zillow.com/homedetails/8310-E-41st-Pl-Indianapolis-IN-46226/1146572_zpid/,,Single Family,101000,10/31/24,1632,sqft,61.89,6969.6,sqft,3,2,8310 E 41st Pl,Indianapolis,46226,IN,USA
https://www.zillow.com/homedetails/3950-Downes-Dr-Indianapolis-IN-46235/1147944_zpid/,,Single Family,101100,09/16/24,1421,sqft,71.15,6969.6,sqft,4,1,3950 Downes Dr,Indianapolis,46235,IN,USA
